MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Individual Income Tax Returns: 
Selected Income and Tax Items by State, 
ZIP Code, and Size of Adjusted Gross Income, 
64071,"$100,000 under $200,000",50,** ,50,0,50,0,40,30,150,0,0,0,0,** ,** ,6897,50,"** 68,970",40,5205,30,23,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,40,1004,40,988,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,50,5253,50,733,0,0,0,0,30,100,0,0,0,0,0,0,0,0,20,76,0,0,** ,** ,0,0,0,0,50,716,0,0,0,0,0,0,0,0,0,0,50,634,50,716,0,0,0,0,** ,** ,30,137,30,128,0,0,
64071,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64074,,300,110,170,0,260,0,190,170,610,0,0,0,0,30,100,"22,269",300,"22,487",240,"15,986",140,80,50,85,40,52,0,0,40,325,60,266,50,925,80,"1,772",30,0,0,80,"1,208",20,759,70,218,0,0,0,0,0,0,0,0,20,20,290,"5,547",290,"5,389",70,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,312,250,"16,085",240,"2,402",0,0,0,0,110,241,0,0,0,0,0,0,20,4,70,169,0,0,30,56,0,0,0,0,280,"2,801",20,38,20,33,0,0,0,0,0,0,230,"2,138",250,"2,279",0,0,0,0,70,195,220,680,220,590,0,0,
64074,"$1 under $25,000",70,60,** ,0,60,0,40,40,80,0,0,0,0,** ,** ,931,70,956,60,800,** ,** ,** ,** ,20,24,0,0,** ,** ,** ,** ,** ,** ,30,280,** ,0,0,** ,** ,** ,** ,20,25,0,0,0,0,0,0,0,0,** ,** ,70,938,70,906,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,172,20,17,0,0,0,0,** ,** ,0,0,0,0,0,0,20,4,** ,** ,0,0,** ,** ,0,0,0,0,60,101,20,38,20,33,0,0,0,0,0,0,20,14,30,19,0,0,0,0,** ,** ,60,82,60,76,0,0,
64074,"$25,000 under $50,000",70,30,40,0,60,0,40,40,120,0,0,0,0,30,40,2441,70,"** 24,410",50,1857,50,33,30,42,** ,** ,0,0,** ,** ,30,25,30,300,** ,** ,** ,0,0,30,156,** ,** ,** ,** ,0,0,0,0,0,0,0,0,20,20,60,1106,60,1067,50,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,60,1189,60,129,0,0,0,0,40,25,0,0,0,0,0,0,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,60,242,** ,** ,** ,** ,0,0,0,0,0,0,50,106,60,130,0,0,0,0,** ,** ,50,139,50,139,0,0,
64074,"$50,000 under $75,000",50,20,30,0,40,0,30,30,110,0,0,0,0,** ,40,3165,50,3188,40,1947,40,9,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,30,966,30,0,0,20,328,0,0,20,23,0,0,0,0,0,0,0,0,** ,** ,50,1025,50,988,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,50,2087,50,249,0,0,0,0,30,98,0,0,0,0,0,0,0,0,40,95,0,0,30,56,0,0,0,0,50,293,0,0,0,0,0,0,0,0,0,0,50,213,50,223,0,0,0,0,40,71,40,98,40,96,0,0,
64074,"$75,000 under $100,000",40,** ,30,0,40,0,30,30,100,0,0,0,0,** ,** ,3460,40,"** 34,600",30,2623,** ,** ,** ,** ,20,28,0,0,40,325,** ,** ,20,625,** ,** ,** ,0,0,30,724,20,759,** ,** ,0,0,0,0,0,0,0,0,** ,** ,40,903,40,885,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,2475,40,296,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,40,346,0,0,0,0,0,0,0,0,0,0,40,233,40,259,0,0,0,0,** ,** ,30,112,30,107,0,0,
64074,"$100,000 under $200,000",70,** ,70,0,60,0,50,30,200,0,0,0,0,** ,20,12272,70,12442,60,8759,50,38,20,43,** ,** ,0,0,** ,** ,30,241,** ,** ,20,526,** ,0,0,** ,** ,** ,** ,30,170,0,0,0,0,0,0,0,0,** ,** ,70,1575,70,1543,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,291,70,10162,70,1711,0,0,0,0,40,118,0,0,0,0,0,0,0,0,30,74,0,0,** ,** ,0,0,0,0,70,1819,0,0,0,0,0,0,0,0,0,0,70,1572,70,1648,0,0,0,0,30,124,40,249,40,172,0,0,
64074,"$200,000 or more",** ,** ,** ,0,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64075,,"5,710","2,480","2,440",650,"5,340",170,"3,040","3,870","11,230",40,0,40,0,680,"1,420","360,408","5,710","363,739","4,780","263,017","1,790","2,280",770,"2,944",700,"1,825",130,87,810,"8,808",700,"9,546",620,"10,628","1,250","29,181",110,170,524,910,"12,348",250,"19,668","1,320","3,331",140,38,0,0,110,805,50,237,520,543,"5,380","95,848","5,380","93,896",960,"1,954",360,"10,818","56,532",90,"1,505",300,"2,574",40,58,320,"1,223",270,242,350,"2,593",360,"2,643",290,"2,843",0,0,0,0,0,0,280,"2,321",0,0,720,"5,325","4,570","254,265","4,570","38,262",0,0,80,80,"2,160","4,754",210,19,270,164,280,283,400,68,"1,650","3,971",60,120,620,"1,664",140,"1,128",160,"1,242","5,440","44,314",810,"1,927",720,"1,718",670,"1,259",230,195,50,27,"4,000","33,507","4,240","35,839",40,43,70,105,"1,050","4,723","4,480","13,149","4,410","11,860",70,840,
64075,"$1 under $25,000",1750,1300,210,210,1610,70,780,1200,2000,40,0,40,0,220,420,21035,1750,21316,1320,15992,320,195,120,129,110,78,** ,** ,210,1298,110,65,130,779,290,2653,** ,30,99,110,247,20,99,230,281,** ,** ,0,0,** ,** ,** ,** ,40,38,1740,23108,1740,22458,330,650,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,40,33,630,3569,630,364,0,0,20,6,190,69,** ,** ,** ,** ,30,18,70,11,80,34,0,0,170,232,70,559,70,559,1540,2926,460,1149,410,1031,250,368,50,43,50,27,510,296,660,555,0,0,0,0,120,118,1460,2487,1460,2479,** ,** ,
64075,"$25,000 under $50,000",1400,720,370,250,1320,40,670,1070,2530,** ,0,** ,0,240,320,51092,1400,51602,1190,41101,310,290,140,247,130,152,** ,** ,150,1548,120,236,130,1390,260,4339,40,50,149,260,1949,60,601,280,510,40,10,0,0,40,143,** ,** ,130,126,1360,22816,1360,22359,220,458,60,1250,1863,30,469,30,42,40,58,40,118,40,22,50,199,60,216,30,214,0,0,0,0,0,0,40,149,0,0,150,239,1380,27048,1380,2942,0,0,30,22,600,716,40,1,70,41,60,54,240,42,420,577,** ,** ,120,309,50,363,50,392,1360,5588,350,778,310,687,300,641,40,32,** ,** ,1050,2226,1110,2566,0,0,0,0,200,268,1190,3287,1190,3264,** ,** ,
64075,"$50,000 under $75,000",890,310,440,110,820,40,510,620,1940,** ,0,** ,0,110,270,55137,890,55525,750,41739,300,375,120,422,110,280,50,28,130,1013,100,238,130,1954,240,5763,30,30,95,220,3483,** ,** ,210,388,20,5,0,0,30,240,** ,** ,100,98,830,16308,830,15932,180,376,60,1504,3988,20,405,50,149,** ,** ,60,171,50,25,60,341,60,350,50,376,0,0,0,0,0,0,40,205,0,0,130,232,890,37100,890,4458,0,0,30,52,420,921,40,4,50,32,50,52,90,15,330,794,30,36,90,195,20,206,40,291,880,5427,** ,** ,** ,** ,120,250,30,26,** ,** ,790,3536,810,3779,0,0,0,0,190,325,700,1969,690,1951,30,58,
64075,"$75,000 under $100,000",660,90,510,50,630,** ,410,460,1770,0,0,0,0,70,170,57429,660,58001,600,45807,280,236,120,276,110,198,30,20,110,1120,120,327,80,1538,190,5262,** ,30,107,140,2696,30,564,210,572,20,7,0,0,** ,** ,50,237,100,124,610,13675,610,13470,100,205,60,1348,5010,20,259,50,196,** ,** ,50,191,40,34,60,406,60,413,50,435,0,0,0,0,0,0,40,190,0,0,110,305,660,42032,660,5171,0,0,** ,** ,350,1060,40,2,50,30,60,60,0,0,310,938,** ,** ,70,256,** ,** ,** ,** ,660,5711,0,0,0,0,** ,** ,40,34,0,0,650,4111,650,4433,0,0,0,0,150,354,510,1628,500,1596,** ,** ,
64075,"$100,000 under $200,000",850,60,770,30,810,20,550,470,2530,** ,0,** ,0,40,190,113291,850,114373,770,89926,460,612,200,754,180,536,50,39,180,2767,170,1521,120,3360,230,8341,40,30,74,150,3237,80,2701,330,1082,60,16,0,0,40,422,** ,** ,150,157,730,17441,730,17219,110,223,120,3620,17728,20,372,120,771,** ,** ,120,467,100,111,120,1100,120,1117,110,1200,0,0,0,0,0,0,110,744,0,0,220,1084,850,91121,850,13302,0,0,** ,** ,510,1702,60,6,100,61,80,99,0,0,450,1439,30,84,140,487,0,0,** ,** ,840,13091,0,0,0,0,** ,** ,70,60,0,0,840,11599,850,12268,** ,** ,0,0,310,1334,540,2140,520,2040,20,66,
64075,"$200,000 or more",160,** ,140,** ,150,** ,120,50,460,0,0,0,0,** ,50,62424,160,62922,150,28452,120,572,70,1116,60,581,** ,** ,30,1062,80,7159,30,1607,40,2823,** ,0,0,30,736,60,15703,60,498,** ,** ,0,0,** ,** ,** ,** ,0,0,110,2500,110,2458,20,42,60,3096,27943,0,0,50,1416,** ,** ,50,276,40,50,60,547,60,547,50,618,0,0,0,0,0,0,50,1033,0,0,70,3432,160,53395,160,12025,0,0,0,0,90,286,30,6,** ,** ,0,0,0,0,60,189,** ,** ,30,185,0,0,0,0,160,11571,0,0,0,0,0,0,0,0,0,0,160,11739,160,12238,40,43,70,105,80,2324,80,1638,50,530,20,716,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64076,,"4,400","1,850","1,900",530,"4,120",130,"2,430","2,980","8,710",0,0,0,0,550,"1,110","250,308","4,400","252,993","3,680","192,086","1,450","2,153",620,"1,853",560,"1,301",60,49,590,"6,736",560,"6,203",440,"5,947",970,"22,231",240,140,373,730,"9,224",190,"5,167",990,"2,685",110,32,0,0,110,720,60,243,380,453,"4,180","76,123","4,180","74,587",780,"1,536",190,"5,772","26,471",70,"1,365",150,"1,081",30,42,170,432,160,117,190,"1,303",190,"1,339",130,"1,220",0,0,0,0,0,0,150,"1,378",0,0,550,"2,069","3,500","171,727","3,480","23,518",0,0,50,35,"1,680","3,557",150,14,220,122,200,199,370,72,"1,230","2,963",40,55,460,"1,258",160,"1,664",160,"1,649","4,200","29,017",720,"1,706",640,"1,548",570,"1,034",150,128,60,67,"3,010","19,960","3,180","21,558",30,22,40,64,750,"2,429","3,510","9,864","3,450","9,575",70,275,
64076,"$1 under $25,000",1380,960,200,180,1270,60,630,920,1740,0,0,0,0,190,340,16838,1380,17034,1040,12847,280,331,110,153,100,100,** ,** ,170,1023,100,48,100,695,250,2324,40,30,87,100,183,** ,** ,180,196,0,0,0,0,** ,** ,** ,** ,40,46,1360,19182,1360,18660,270,522,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,30,70,30,72,** ,** ,0,0,0,0,0,0,** ,** ,0,0,40,28,490,2628,480,264,0,0,** ,** ,170,53,** ,** ,** ,** ,30,13,80,16,60,20,0,0,130,176,80,805,80,776,1220,2541,430,1031,380,948,230,348,40,37,30,26,380,211,490,396,0,0,0,0,100,84,1150,2228,1150,2226,** ,** ,
64076,"$25,000 under $50,000",1100,530,310,210,1050,30,560,830,2080,0,0,0,0,200,250,39917,1100,40465,940,31982,280,345,110,247,100,125,** ,** ,130,1441,100,257,90,698,220,3805,50,50,138,220,1588,40,288,230,548,40,11,0,0,40,163,30,127,100,98,1080,18472,1080,18103,190,369,30,915,866,40,869,** ,** ,30,42,** ,** ,** ,** ,** ,** ,** ,** ,30,163,0,0,0,0,0,0,** ,** ,0,0,130,179,1090,20818,1080,2251,0,0,50,35,510,581,30,2,50,22,50,49,210,43,340,464,** ,** ,100,249,60,664,60,649,1080,4490,290,675,260,600,260,529,50,39,30,41,800,1670,850,1941,0,0,0,0,150,205,940,2751,930,2721,** ,** ,
64076,"$50,000 under $75,000",710,230,380,110,660,40,420,500,1560,0,0,0,0,90,200,43868,710,44274,620,34703,270,276,100,216,90,151,40,25,70,639,90,281,90,1034,170,4388,50,40,104,170,2460,20,200,170,406,** ,** ,0,0,30,220,** ,** ,90,101,680,13577,680,13322,130,255,30,713,1829,** ,** ,30,68,** ,** ,40,82,40,19,30,133,30,134,** ,** ,0,0,0,0,0,0,40,190,0,0,90,188,710,29370,710,3487,0,0,** ,** ,340,757,30,1,40,20,30,32,80,13,270,674,** ,** ,60,151,20,195,20,224,710,4361,** ,** ,** ,** ,80,157,** ,** ,** ,** ,640,2729,650,2913,0,0,0,0,130,243,590,1689,580,1658,40,91,
64076,"$75,000 under $100,000",490,80,380,** ,460,** ,330,330,1250,0,0,0,0,40,130,42067,490,42522,430,32887,220,270,100,267,90,173,** ,** ,90,1056,90,470,60,1054,130,3725,30,** ,** ,110,2111,30,306,160,455,30,8,0,0,** ,** ,30,116,70,109,450,10295,450,10118,90,177,30,776,2918,30,496,30,123,** ,** ,30,71,30,19,30,196,30,214,30,190,0,0,0,0,0,0,20,150,0,0,100,265,490,30690,490,3761,0,0,** ,** ,240,741,30,2,50,25,40,45,0,0,200,638,40,55,70,198,** ,** ,** ,** ,480,4281,0,0,0,0,** ,** ,20,19,0,0,480,3020,480,3259,0,0,0,0,110,245,380,1263,360,1222,** ,** ,
64076,"$100,000 under $200,000",640,50,560,30,600,** ,420,370,1850,0,0,0,0,30,170,82982,640,83739,570,64754,340,469,160,657,150,540,20,24,130,2577,140,2502,80,1914,170,6531,70,20,44,130,2882,70,1952,220,757,40,13,0,0,40,337,** ,** ,80,99,560,13430,560,13237,100,213,70,2072,9643,** ,** ,60,407,** ,** ,70,190,60,50,70,580,70,585,50,525,0,0,0,0,0,0,60,513,0,0,150,776,640,66692,640,9510,0,0,** ,** ,380,1254,60,9,80,55,50,60,0,0,330,1061,** ,** ,80,325,0,0,** ,** ,630,9392,0,0,0,0,** ,** ,40,33,0,0,630,8256,630,8679,** ,** ,0,0,220,892,410,1598,400,1513,30,184,
64076,"$200,000 or more",80,** ,70,** ,80,0,70,30,230,0,0,0,0,** ,20,24636,80,24959,80,14913,60,462,40,313,30,212,** ,** ,** ,** ,40,2645,20,552,30,1458,** ,0,0,** ,** ,30,2421,30,323,0,0,0,0,** ,** ,0,0,0,0,50,1167,50,1147,** ,** ,30,1296,11215,** ,** ,30,483,0,0,30,89,30,29,30,324,30,334,20,342,0,0,0,0,0,0,30,525,0,0,40,633,80,21529,80,4245,0,0,0,0,40,171,** ,** ,** ,** ,0,0,0,0,30,106,** ,** ,20,159,0,0,0,0,80,3952,0,0,0,0,0,0,0,0,0,0,80,4074,80,4370,30,22,40,64,40,760,40,335,30,235,** ,** ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64077,,760,350,310,100,720,0,400,520,"1,440",0,0,0,0,110,210,"41,771",760,"42,247",650,"32,949",250,112,70,126,70,73,0,0,80,200,60,346,70,918,180,"3,908",50,30,52,120,"1,568",30,115,160,476,0,0,0,0,0,0,0,0,50,64,750,"13,152",750,"12,889",120,257,0,0,"2,882",0,0,0,0,0,0,0,0,0,0,0,0,20,161,0,0,0,0,0,0,0,0,0,0,0,0,80,347,600,"28,551",600,"3,890",0,0,0,0,240,486,0,0,0,0,20,21,60,11,200,416,0,0,70,162,30,277,30,306,730,"4,794",130,241,100,224,100,148,0,0,0,0,530,"3,405",570,"3,664",0,0,0,0,140,397,600,"1,560",600,"1,544",0,0,
64077,"$1 under $25,000",230,160,40,30,210,0,110,150,300,0,0,0,0,30,60,2634,230,2721,170,2084,50,11,** ,** ,** ,** ,0,0,30,204,** ,** ,** ,** ,40,320,20,** ,** ,** ,** ,** ,** ,40,87,0,0,0,0,0,0,0,0,0,0,230,3257,230,3165,50,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,70,397,70,42,0,0,0,0,20,6,0,0,0,0,0,0,** ,** ,** ,** ,0,0,50,74,30,277,30,306,210,439,80,154,60,140,40,55,0,0,0,0,60,37,90,83,0,0,0,0,** ,** ,190,376,190,370,0,0,
64077,"$25,000 under $50,000",210,110,50,40,200,0,90,150,360,0,0,0,0,40,50,7801,210,7859,190,6682,50,21,40,47,40,36,0,0,30,34,30,42,50,410,50,699,** ,30,52,50,254,** ,** ,40,58,0,0,0,0,0,0,0,0,** ,** ,210,3434,210,3386,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,210,4292,210,475,0,0,0,0,80,107,0,0,0,0,20,21,60,11,70,95,0,0,** ,** ,** ,** ,** ,** ,200,833,50,87,40,84,60,93,0,0,0,0,160,368,170,393,0,0,0,0,50,66,180,484,180,484,0,0,
64077,"$50,000 under $75,000",120,40,60,30,110,0,70,90,260,0,0,0,0,40,30,7328,120,7398,110,6002,40,26,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,30,845,30,** ,** ,40,687,30,115,30,70,0,0,0,0,0,0,0,0,50,64,120,2320,120,2276,30,70,0,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,20,161,0,0,0,0,0,0,0,0,0,0,0,0,30,68,120,4917,120,576,0,0,0,0,50,116,0,0,0,0,** ,** ,** ,** ,50,106,0,0,** ,** ,0,0,0,0,120,745,0,0,0,0,** ,** ,0,0,0,0,110,460,110,487,0,0,0,0,20,22,100,292,100,289,0,0,
64077,"$75,000 under $100,000",100,40,70,** ,100,0,60,70,260,0,0,0,0,** ,30,8582,100,8672,90,7120,40,15,** ,** ,** ,** ,0,0,20,-38,** ,** ,** ,** ,30,856,** ,** ,** ,** ,** ,** ,** ,20,90,0,0,0,0,0,0,0,0,** ,** ,100,2034,100,2007,** ,** ,0,0,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,100,6368,100,823,0,0,0,0,40,138,0,0,0,0,** ,** ,0,0,40,135,0,0,20,88,** ,** ,** ,** ,100,918,0,0,0,0,** ,** ,0,0,0,0,100,685,100,733,0,0,0,0,30,61,70,245,70,245,0,0,
64077,"$100,000 under $200,000",100,** ,90,** ,100,0,70,60,260,0,0,0,0,** ,40,15426,100,15597,90,11061,70,39,30,79,30,37,0,0,** ,** ,30,304,20,508,30,1188,** ,** ,** ,30,627,** ,** ,30,171,0,0,0,0,0,0,0,0,** ,** ,90,2107,90,2055,20,46,0,0,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,30,254,100,12577,100,1974,0,0,0,0,50,119,0,0,0,0,** ,** ,0,0,40,80,0,0,** ,** ,0,0,0,0,100,1859,0,0,0,0,0,0,0,0,0,0,100,1855,100,1968,0,0,0,0,40,248,60,163,60,156,0,0,
64077,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64078,,"4,800","2,070","2,190",440,"4,460",130,"2,360","3,090","9,330",80,0,80,0,510,"1,280","328,748","4,800","331,907","3,980","246,878","1,690","1,713",790,"2,436",730,"1,718",160,116,760,"10,714",720,"5,414",600,"9,638","1,080","28,539",110,130,387,820,"12,115",250,"10,597","1,190","3,159",120,34,0,0,110,773,60,336,500,549,"4,420","80,370","4,420","78,683",840,"1,690",390,"10,353","48,465",110,"1,422",340,"2,128",30,30,360,"1,198",280,236,380,"2,805",390,"2,826",320,"2,883",0,0,0,0,0,0,280,"2,541",0,0,700,"3,563","3,960","238,672","3,970","34,761",0,0,70,80,"1,770","4,104",220,14,260,163,240,271,270,50,"1,330","3,399",70,129,590,"1,786",120,910,140,"1,055","4,550","38,242",480,"1,015",420,881,400,747,190,168,40,23,"3,570","30,657","3,780","32,943",50,57,70,96,"1,050","4,054","3,610","9,301","3,570","9,022",50,118,
64078,"$1 under $25,000",1290,1000,140,130,1170,50,500,840,1310,50,0,50,0,140,310,15264,1290,15446,970,11606,240,165,100,138,100,86,** ,** ,150,831,90,52,110,643,200,1691,** ,20,64,90,183,20,20,170,182,20,6,0,0,30,90,** ,** ,30,33,1270,16424,1270,15968,240,456,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,40,25,470,2623,480,265,0,0,** ,** ,140,44,** ,** ,** ,** ,30,15,60,9,50,16,0,0,130,167,50,431,60,426,1110,1867,300,611,260,532,130,199,40,33,40,23,390,221,520,408,0,0,0,0,100,110,1060,1568,1060,1564,** ,** ,
64078,"$25,000 under $50,000",990,570,220,160,920,30,450,710,1650,30,0,30,0,160,250,36111,990,36489,800,27546,250,163,110,221,100,147,** ,** ,130,1415,100,256,120,1432,200,3539,40,30,86,210,1564,30,114,200,378,** ,** ,0,0,** ,** ,** ,** ,90,92,950,15441,950,15082,180,359,60,1394,1813,40,624,30,54,30,30,50,131,30,21,50,227,60,235,40,272,0,0,0,0,0,0,30,81,0,0,110,189,970,19587,970,2129,0,0,40,22,380,403,40,1,60,33,40,42,150,30,230,288,** ,** ,90,246,40,254,40,280,950,3707,180,404,160,349,170,363,20,19,** ,** ,780,1726,820,1998,0,0,0,0,160,257,820,1962,810,1933,30,32,
64078,"$50,000 under $75,000",790,310,370,90,740,30,400,540,1640,** ,0,** ,0,100,220,48624,790,49127,670,36884,300,207,130,254,120,176,50,31,150,1197,110,227,110,1651,210,5308,** ,50,165,190,2923,30,244,230,503,20,6,0,0,40,201,40,204,120,125,720,13864,720,13568,150,297,70,1383,4436,30,299,60,162,** ,** ,70,179,50,25,70,378,70,375,60,439,0,0,0,0,0,0,50,230,0,0,130,238,790,33095,790,4009,0,0,30,58,330,771,40,2,40,23,40,49,60,11,260,672,40,51,110,260,30,225,40,349,780,4850,** ,** ,** ,** ,80,145,30,27,** ,** ,710,3239,740,3543,0,0,0,0,170,332,620,1636,610,1602,** ,** ,
64078,"$75,000 under $100,000",640,120,470,40,600,** ,350,420,1590,** ,0,** ,0,60,220,55278,640,55706,540,41405,280,315,140,455,120,279,30,26,110,1295,120,911,90,1644,190,6055,30,** ,** ,150,3295,50,300,200,428,30,9,0,0,** ,** ,** ,** ,90,111,570,12884,570,12627,120,258,70,1545,5926,40,499,60,271,** ,** ,60,183,50,39,70,471,70,473,50,421,0,0,0,0,0,0,50,227,0,0,120,323,640,40505,640,5030,0,0,** ,** ,300,941,40,2,50,29,40,44,0,0,260,812,** ,** ,80,242,** ,** ,** ,** ,630,5334,0,0,0,0,20,40,20,16,0,0,610,4089,620,4362,0,0,0,0,180,476,460,1442,460,1423,** ,** ,
64078,"$100,000 under $200,000",930,70,850,20,880,20,530,530,2680,** ,0,** ,0,50,240,124429,930,125348,850,101020,490,513,230,674,220,449,80,59,170,2533,220,1568,140,3122,250,9524,40,30,72,160,3529,80,1949,330,919,50,13,0,0,20,151,20,132,170,188,800,19227,800,18943,150,320,130,3847,18437,** ,** ,130,831,** ,** ,130,472,110,103,130,1181,130,1200,120,1197,0,0,0,0,0,0,100,1027,0,0,220,911,930,100412,930,14656,0,0,0,0,530,1707,70,5,110,78,90,121,0,0,460,1421,30,78,130,483,0,0,** ,** ,920,14381,0,0,0,0,** ,** ,80,73,0,0,920,12948,920,13576,0,0,** ,** ,340,1286,590,2075,580,2035,20,86,
